"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
4500,"36 months",8.9,10,"MORTGAGE",50700.0,"other","NC",23.43,0,24.400000000000002,20,0,15,"verified"
18000,"36 months",12.42,1,"OWN",75000.0,"credit_card","LA",12.51,0,66.10000000000001,27,0,20,"verified"
12000,"36 months",13.49,6,"RENT",40000.0,"debt_consolidation","GA",15.72,0,80.5,13,0,12,"not verified"
10000,"36 months",13.49,10,"MORTGAGE",50000.0,"credit_card","CA",5.88,1,47.6,15,0,13,"not verified"
6000,"36 months",7.9,7,"MORTGAGE",80000.0,"other","WI",8.870000000000001,0,30.3,29,0,18,"not verified"
12000,"36 months",12.69,4,"RENT",40000.0,"debt_consolidation","MD",22.200000000000003,0,55.5,23,0,13,"not verified"
12000,"36 months",8.9,7,"RENT",80000.0,"other","CA",9.13,0,83.5,16,1,8,"not verified"
7000,"36 months",11.71,2,"RENT",75000.0,"debt_consolidation","CA",15.57,0,94.1,17,0,10,"verified"
35000,"60 months",18.64,8,"MORTGAGE",85000.0,"debt_consolidation","IL",12.0,0,53.0,50,0,16,"verified"
1400,"36 months",7.9,1,"RENT",28800.0,"other","FL",10.0,0,9.9,7,0,8,"not verified"
16000,"60 months",13.49,10,"RENT",35000.0,"small_business","NC",16.22,0,58.5,14,1,9,"verified"
3200,"36 months",9.91,9,"RENT",61200.0,"debt_consolidation","CA",2.16,0,33.300000000000004,17,0,12,"not verified"
8000,"36 months",7.9,1,"RENT",40000.0,"medical","CA",13.35,0,34.4,11,0,15,"not verified"
11875,"60 months",12.69,0,"RENT",25920.0,"debt_consolidation","CA",23.75,0,94.1,28,1,10,"verified"
5000,"36 months",6.03,9,"MORTGAGE",54000.0,"home_improvement","NJ",3.82,0,4.0,14,0,13,"not verified"
1800,"36 months",6.62,10,"RENT",18000.0,"small_business","MI",23.8,0,39.800000000000004,12,0,10,"not verified"
35000,"36 months",8.9,5,"RENT",85000.0,"debt_consolidation","IL",17.73,0,61.5,13,0,10,"verified"
18000,"36 months",8.9,5,"RENT",78000.0,"credit_card","NY",7.0,0,66.3,10,0,13,"verified"
14000,"36 months",7.9,10,"OWN",45600.0,"debt_consolidation","WV",19.740000000000002,0,63.900000000000006,10,1,19,"not verified"
5000,"36 months",12.42,2,"RENT",70000.0,"debt_consolidation","TX",20.06,0,54.2,26,0,7,"not verified"
8000,"36 months",15.96,4,"RENT",70000.0,"credit_card","IL",14.040000000000001,0,91.9,30,0,11,"verified"
10000,"36 months",6.03,9,"MORTGAGE",80000.0,"debt_consolidation","MA",12.99,0,45.2,17,0,24,"not verified"
10000,"36 months",7.51,5,"RENT",50000.0,"debt_consolidation","NJ",4.63,0,25.700000000000003,25,0,5,"verified"
12000,"36 months",12.42,10,"MORTGAGE",35000.0,"debt_consolidation","CO",18.51,0,75.7,13,0,13,"verified"
23200,"36 months",7.9,3,"MORTGAGE",65000.0,"debt_consolidation","MI",27.990000000000002,0,47.0,34,0,10,"verified"
4800,"36 months",15.27,10,"MORTGAGE",75000.0,"debt_consolidation","WV",9.3,0,73.7,18,0,8,"not verified"
7300,"36 months",11.71,6,"RENT",35000.0,"debt_consolidation","VA",16.42,0,44.6,17,0,9,"not verified"
10400,"36 months",9.91,6,"RENT",40000.0,"debt_consolidation","FL",11.67,0,80.60000000000001,19,0,12,"verified"
6600,"36 months",9.91,1,"MORTGAGE",100000.0,"house","FL",15.530000000000001,0,27.8,30,0,9,"not verified"
12000,"36 months",8.9,7,"OWN",40000.0,"debt_consolidation","NJ",9.450000000000001,0,37.4,20,0,9,"not verified"
13250,"36 months",17.27,10,"RENT",52000.0,"debt_consolidation","NY",23.700000000000003,0,91.5,18,0,13,"verified"
12000,"36 months",11.71,3,"RENT",92500.0,"debt_consolidation","CA",15.97,0,56.2,21,0,5,"verified"
25000,"36 months",9.91,9,"RENT",61000.0,"debt_consolidation","CA",10.35,0,49.400000000000006,10,0,15,"verified"
6000,"36 months",10.65,10,"RENT",36000.0,"other","HI",14.43,0,48.5,9,0,14,"not verified"
12000,"36 months",7.51,10,"MORTGAGE",68000.0,"credit_card","CA",7.08,0,55.6,34,0,20,"not verified"
14400,"36 months",11.71,1,"RENT",80000.0,"credit_card","CA",16.35,0,48.400000000000006,16,0,16,"not verified"
10000,"36 months",12.42,10,"RENT",43000.0,"credit_card","NY",11.58,0,65.5,33,0,11,"not verified"
8000,"36 months",11.71,1,"RENT",150000.0,"credit_card","NY",2.48,1,56.2,8,0,15,"not verified"
8000,"36 months",16.29,5,"RENT",50000.0,"credit_card","NV",13.22,0,72.9,12,1,6,"not verified"
30000,"60 months",12.42,3,"RENT",70000.0,"small_business","TX",0.94,0,3.2,14,1,5,"verified"
18000,"60 months",16.77,6,"OWN",40000.0,"home_improvement","CA",18.42,0,73.4,20,1,11,"not verified"
13250,"36 months",11.71,2,"OWN",35000.0,"credit_card","PA",22.35,0,67.2,21,0,7,"not verified"
14000,"36 months",14.27,6,"RENT",80000.0,"debt_consolidation","CA",16.21,0,96.2,11,0,9,"not verified"
20000,"60 months",20.3,10,"OWN",59000.0,"debt_consolidation","AK",20.91,0,83.10000000000001,32,1,11,"verified"
10000,"36 months",16.29,10,"RENT",40000.0,"credit_card","NY",24.39,0,96.4,18,0,10,"verified"
4000,"36 months",6.03,1,"RENT",55000.0,"debt_consolidation","OR",7.05,0,43.800000000000004,18,0,10,"not verified"
13000,"36 months",9.91,6,"RENT",110000.0,"debt_consolidation","CA",8.38,0,81.30000000000001,14,0,10,"not verified"
28000,"36 months",12.69,5,"RENT",100000.0,"credit_card","WI",12.35,0,67.5,15,0,11,"verified"
10000,"36 months",13.49,3,"RENT",62000.0,"debt_consolidation","MA",11.52,0,79.10000000000001,20,0,11,"not verified"
20000,"36 months",7.9,0,"RENT",45000.0,"debt_consolidation","GA",9.25,0,74.9,10,0,30,"verified"
18000,"36 months",9.91,5,"RENT",110000.0,"debt_consolidation","FL",10.0,0,62.5,22,0,11,"verified"
9000,"60 months",19.91,3,"RENT",60000.0,"credit_card","CA",22.56,0,91.1,30,1,14,"verified"
10000,"36 months",11.71,3,"RENT",33000.0,"other","NY",8.69,0,88.30000000000001,9,0,11,"not verified"
4200,"36 months",6.03,3,"RENT",61000.0,"credit_card","NJ",8.92,0,12.9,16,0,8,"not verified"
20000,"60 months",15.27,10,"OWN",78216.0,"debt_consolidation","CA",10.790000000000001,0,80.30000000000001,21,1,16,"verified"
24000,"36 months",16.29,2,"RENT",50964.0,"debt_consolidation","GA",8.83,1,69.4,13,0,8,"verified"
4475,"36 months",15.27,3,"RENT",43680.0,"credit_card","CO",18.79,0,33.5,29,0,11,"not verified"
12000,"36 months",12.42,5,"RENT",50700.0,"credit_card","NJ",22.490000000000002,0,80.80000000000001,18,0,8,"verified"
5000,"36 months",12.42,2,"RENT",30000.0,"debt_consolidation","SC",23.84,0,89.7,40,1,10,"verified"
3000,"36 months",6.03,5,"RENT",50000.0,"other","VA",5.5,0,29.400000000000002,15,0,8,"not verified"
12000,"36 months",9.91,10,"RENT",55000.0,"debt_consolidation","RI",13.0,0,75.5,17,1,13,"not verified"
20000,"36 months",15.27,10,"MORTGAGE",50000.0,"other","MA",4.34,0,52.7,12,0,9,"verified"
10000,"36 months",13.49,3,"RENT",84000.0,"debt_consolidation","CA",13.870000000000001,0,68.7,10,0,4,"verified"
15000,"36 months",12.42,6,"OWN",155000.0,"debt_consolidation","GA",17.85,0,74.9,41,0,21,"verified"
12000,"36 months",7.9,0,"MORTGAGE",62000.0,"debt_consolidation","MD",8.71,0,57.7,15,0,9,"verified"
6300,"36 months",11.71,2,"RENT",30000.0,"credit_card","NY",7.2,0,84.30000000000001,11,0,20,"not verified"
35000,"60 months",17.27,8,"MORTGAGE",208000.0,"debt_consolidation","MD",7.94,0,23.5,79,0,18,"verified"
8250,"60 months",15.96,2,"MORTGAGE",35004.0,"home_improvement","NY",15.600000000000001,2,7.7,21,0,8,"verified"
10000,"36 months",11.71,5,"RENT",32000.0,"credit_card","FL",21.830000000000002,0,59.6,23,1,10,"not verified"
24000,"36 months",8.9,10,"MORTGAGE",116400.0,"car","FL",3.94,0,8.1,31,1,19,"verified"
14400,"36 months",12.69,9,"MORTGAGE",40000.0,"debt_consolidation","IL",20.16,0,79.5,13,0,8,"not verified"
6000,"36 months",14.65,7,"RENT",34000.0,"credit_card","MD",21.39,0,88.5,13,0,9,"not verified"
22000,"36 months",15.96,5,"MORTGAGE",73000.0,"debt_consolidation","IL",22.47,0,85.10000000000001,32,0,16,"verified"
12000,"36 months",11.71,10,"RENT",57200.0,"debt_consolidation","MA",16.36,0,68.5,17,1,11,"verified"
16000,"36 months",16.77,0,"MORTGAGE",114000.0,"debt_consolidation","MO",17.2,0,64.2,34,0,13,"verified"
10000,"36 months",10.65,10,"MORTGAGE",90000.0,"debt_consolidation","NY",11.16,0,59.400000000000006,22,0,11,"not verified"
10000,"36 months",12.69,2,"RENT",35000.0,"debt_consolidation","KY",12.030000000000001,0,84.60000000000001,15,1,11,"verified"
3500,"36 months",13.49,7,"RENT",56000.0,"debt_consolidation","FL",10.35,0,54.2,37,0,22,"not verified"
9600,"36 months",9.91,5,"RENT",35000.0,"debt_consolidation","NC",16.490000000000002,0,79.0,16,0,15,"not verified"
9875,"36 months",7.9,10,"MORTGAGE",40000.0,"debt_consolidation","NY",24.03,0,63.7,16,0,9,"verified"
21500,"60 months",17.580000000000002,2,"OWN",59000.0,"debt_consolidation","MO",22.86,0,81.80000000000001,16,0,21,"verified"
4800,"36 months",7.9,6,"RENT",48000.0,"debt_consolidation","FL",13.0,0,26.0,13,0,5,"verified"
7800,"36 months",6.03,10,"OWN",85000.0,"major_purchase","NV",0.78,0,6.2,12,0,17,"not verified"
20000,"36 months",14.27,10,"MORTGAGE",70000.0,"credit_card","TX",6.21,0,89.0,14,0,10,"verified"
9750,"36 months",7.51,4,"RENT",35000.0,"debt_consolidation","HI",29.04,0,51.7,19,1,15,"not verified"
18000,"60 months",15.96,6,"MORTGAGE",91000.0,"credit_card","VA",23.41,0,67.0,38,0,27,"verified"
5000,"36 months",6.03,9,"MORTGAGE",30000.0,"other","CA",16.48,0,25.6,16,0,11,"not verified"
9000,"36 months",14.65,4,"RENT",45000.0,"debt_consolidation","NY",17.01,1,50.0,51,0,16,"verified"
7200,"36 months",7.9,1,"RENT",55000.0,"debt_consolidation","FL",11.98,0,46.1,14,0,5,"not verified"
25000,"60 months",19.42,10,"RENT",60000.0,"credit_card","CA",20.04,0,94.9,24,1,11,"verified"
25000,"36 months",15.27,8,"OWN",82000.0,"debt_consolidation","CA",18.5,0,70.60000000000001,23,0,9,"verified"
10000,"36 months",15.96,10,"RENT",53000.0,"debt_consolidation","CA",13.09,0,77.2,19,0,12,"verified"
8875,"36 months",12.69,5,"MORTGAGE",35360.0,"debt_consolidation","PA",23.11,0,71.10000000000001,13,1,6,"verified"
15550,"36 months",11.71,10,"RENT",54000.0,"debt_consolidation","FL",23.36,0,89.80000000000001,16,0,13,"verified"
7500,"36 months",12.69,5,"RENT",65000.0,"credit_card","CA",4.41,0,35.5,22,0,4,"not verified"
8875,"36 months",8.9,6,"OWN",28800.0,"debt_consolidation","CA",24.29,0,69.5,23,0,13,"not verified"
4500,"36 months",17.27,1,"RENT",42000.0,"credit_card","OH",4.34,0,68.5,3,0,3,"not verified"
5800,"36 months",12.42,3,"RENT",36000.0,"debt_consolidation","TX",21.67,0,66.9,20,0,11,"not verified"
10000,"36 months",11.71,2,"RENT",40000.0,"debt_consolidation","NJ",22.26,0,47.400000000000006,17,0,13,"not verified"
10000,"36 months",9.91,4,"RENT",50000.0,"credit_card","GA",19.06,0,88.60000000000001,28,0,17,"not verified"
14000,"36 months",11.71,1,"RENT",52000.0,"credit_card","CA",12.97,0,57.900000000000006,8,0,6,"not verified"
12000,"36 months",8.9,3,"RENT",32000.0,"debt_consolidation","OR",6.75,0,59.2,12,1,6,"verified"
24000,"36 months",7.9,6,"OWN",75000.0,"debt_consolidation","FL",10.58,0,45.0,22,0,25,"verified"
14000,"36 months",14.27,0,"RENT",80000.0,"credit_card","NY",3.3000000000000003,0,59.0,14,0,6,"not verified"
12000,"36 months",8.9,7,"MORTGAGE",40246.0,"credit_card","AZ",17.080000000000002,0,72.2,24,0,12,"verified"
15000,"60 months",12.69,3,"OWN",30000.0,"debt_consolidation","NJ",24.76,0,65.7,17,1,7,"verified"
8050,"36 months",12.69,1,"RENT",36000.0,"debt_consolidation","WA",14.8,0,81.30000000000001,7,1,4,"verified"
5600,"36 months",10.65,6,"RENT",60000.0,"debt_consolidation","CA",16.36,1,12.4,25,0,12,"not verified"
7500,"36 months",9.91,3,"RENT",31200.0,"credit_card","CA",12.35,0,57.300000000000004,18,0,6,"not verified"
7000,"36 months",11.71,10,"RENT",90000.0,"credit_card","MD",12.19,0,93.80000000000001,25,0,13,"verified"
5400,"36 months",7.9,4,"RENT",40000.0,"debt_consolidation","MO",10.89,0,77.0,15,0,18,"not verified"
16000,"36 months",12.42,1,"RENT",90000.0,"credit_card","PA",13.67,0,65.2,19,0,9,"verified"
35000,"60 months",12.42,9,"MORTGAGE",105000.0,"home_improvement","TX",16.53,0,25.0,38,0,21,"verified"
6000,"60 months",7.9,0,"RENT",30084.0,"debt_consolidation","KY",1.68,0,10.0,15,1,17,"verified"
9800,"36 months",16.29,4,"RENT",67000.0,"credit_card","CA",21.01,0,44.900000000000006,18,0,19,"not verified"
5000,"36 months",6.62,1,"RENT",276000.0,"debt_consolidation","FL",1.82,0,56.0,18,0,7,"verified"
9900,"36 months",11.71,6,"RENT",26400.0,"debt_consolidation","OH",14.09,0,88.9,11,0,17,"verified"
4000,"36 months",11.71,,"RENT",24000.0,"home_improvement","FL",7.5,1,54.900000000000006,6,0,6,"verified"
15000,"36 months",11.71,3,"MORTGAGE",68400.0,"debt_consolidation","FL",5.7,0,82.2,9,0,11,"verified"
6250,"36 months",15.96,1,"RENT",29120.0,"debt_consolidation","WI",20.85,0,88.80000000000001,12,0,12,"not verified"
6400,"36 months",16.29,0,"RENT",29120.0,"debt_consolidation","WI",17.97,0,94.6,14,0,10,"not verified"
12000,"36 months",15.27,4,"MORTGAGE",54000.0,"debt_consolidation","NJ",17.07,0,61.0,34,0,20,"not verified"
15000,"36 months",8.9,5,"MORTGAGE",30000.0,"debt_consolidation","AR",6.48,0,25.200000000000003,10,0,11,"verified"
6500,"36 months",14.27,4,"MORTGAGE",30000.0,"credit_card","WA",10.120000000000001,0,81.5,9,0,8,"not verified"
8000,"36 months",15.96,10,"RENT",50000.0,"credit_card","CT",16.34,1,81.2,18,0,12,"not verified"
15000,"36 months",14.65,10,"MORTGAGE",100500.0,"credit_card","NJ",14.56,0,74.3,14,0,9,"verified"
10200,"36 months",14.27,3,"RENT",40000.0,"debt_consolidation","CA",16.53,0,80.60000000000001,10,0,4,"not verified"
9000,"36 months",12.42,5,"MORTGAGE",47000.0,"credit_card","FL",19.1,0,47.2,17,0,17,"not verified"
6500,"36 months",16.29,3,"MORTGAGE",68000.0,"debt_consolidation","FL",21.85,0,92.4,17,0,15,"not verified"
23000,"60 months",21.28,8,"MORTGAGE",95000.0,"debt_consolidation","MI",8.94,0,99.30000000000001,35,0,10,"verified"
2000,"36 months",7.9,4,"RENT",39600.0,"credit_card","CA",5.09,0,79.2,13,0,13,"not verified"
8000,"36 months",13.49,3,"OWN",30000.0,"debt_consolidation","CA",14.48,0,44.1,21,0,9,"verified"
8875,"36 months",7.51,1,"RENT",30000.0,"debt_consolidation","KY",28.400000000000002,0,83.7,27,0,28,"verified"
1500,"36 months",18.64,0,"RENT",17000.0,"other","OH",4.59,0,99.80000000000001,15,1,4,"verified"
8000,"36 months",12.42,3,"RENT",42000.0,"debt_consolidation","PA",20.26,0,85.4,11,0,9,"not verified"
20000,"60 months",14.65,10,"RENT",75000.0,"debt_consolidation","CA",16.51,0,74.9,16,1,16,"verified"
6500,"36 months",11.71,4,"RENT",42000.0,"credit_card","MA",6.26,0,63.800000000000004,11,0,4,"not verified"
9600,"36 months",13.49,3,"MORTGAGE",27000.0,"debt_consolidation","NY",10.22,0,84.9,27,0,10,"verified"
10000,"36 months",7.9,5,"MORTGAGE",46000.0,"home_improvement","WA",10.46,0,50.1,17,0,10,"not verified"
15000,"36 months",12.42,10,"MORTGAGE",80000.0,"debt_consolidation","NC",5.61,0,53.7,17,0,11,"verified"
9000,"36 months",6.62,3,"MORTGAGE",45000.0,"debt_consolidation","CA",22.05,0,44.0,17,0,14,"not verified"
10000,"36 months",7.9,2,"RENT",72500.0,"credit_card","NY",27.92,0,69.10000000000001,23,0,11,"verified"
1000,"36 months",14.65,,"RENT",18408.0,"major_purchase","NJ",6.0,0,83.7,8,1,18,"not verified"
14000,"36 months",7.9,2,"RENT",30000.0,"debt_consolidation","TX",15.200000000000001,0,62.300000000000004,28,0,11,"verified"
8500,"36 months",14.27,9,"RENT",50000.0,"debt_consolidation","PA",8.5,0,61.5,27,1,7,"verified"
4500,"36 months",15.96,5,"MORTGAGE",65000.0,"other","NY",14.66,0,76.60000000000001,34,0,9,"not verified"
3000,"36 months",7.51,10,"MORTGAGE",65000.0,"major_purchase","TX",27.91,0,56.0,19,0,13,"not verified"
10000,"36 months",9.91,4,"MORTGAGE",120000.0,"home_improvement","NJ",7.98,0,68.10000000000001,35,0,14,"verified"
33425,"60 months",13.49,2,"MORTGAGE",75000.0,"debt_consolidation","NY",25.71,0,50.5,43,1,33,"verified"
7200,"36 months",15.27,4,"RENT",54990.0,"debt_consolidation","TX",20.95,0,96.0,24,0,10,"verified"
18000,"60 months",11.71,0,"RENT",40000.0,"debt_consolidation","AZ",18.18,0,68.8,12,1,12,"verified"
23000,"36 months",7.9,2,"MORTGAGE",137000.0,"debt_consolidation","TX",8.13,0,60.800000000000004,37,0,20,"verified"
20000,"60 months",16.77,10,"RENT",60000.0,"debt_consolidation","CA",9.46,0,41.0,30,1,16,"verified"
7000,"36 months",8.9,1,"RENT",46000.0,"credit_card","VA",7.9,0,76.5,18,0,9,"verified"
21000,"36 months",12.69,8,"MORTGAGE",135000.0,"debt_consolidation","OH",8.52,0,63.0,24,0,11,"verified"
8250,"36 months",7.51,,"MORTGAGE",31500.0,"debt_consolidation","MD",17.87,0,10.4,37,0,30,"verified"
13000,"36 months",9.91,10,"RENT",65000.0,"credit_card","CA",8.82,0,75.9,18,0,10,"verified"
18000,"36 months",6.62,2,"MORTGAGE",78000.0,"debt_consolidation","TX",6.3500000000000005,0,25.0,13,0,19,"not verified"
7200,"36 months",6.03,5,"MORTGAGE",60000.0,"other","AZ",2.54,0,6.0,20,0,15,"not verified"
16500,"36 months",8.9,10,"RENT",48000.0,"credit_card","UT",13.100000000000001,0,87.10000000000001,25,0,11,"not verified"
8125,"36 months",7.9,0,"RENT",25000.0,"debt_consolidation","IL",24.34,0,63.6,21,0,12,"not verified"
18800,"36 months",7.51,3,"MORTGAGE",82000.0,"debt_consolidation","CA",13.76,1,17.3,24,0,23,"verified"
26800,"36 months",19.03,10,"MORTGAGE",82000.0,"credit_card","CA",21.59,0,98.0,31,0,30,"verified"
19200,"36 months",7.9,5,"MORTGAGE",42000.0,"debt_consolidation","OK",19.66,0,72.2,24,0,11,"verified"
12875,"60 months",17.580000000000002,3,"RENT",27600.0,"debt_consolidation","CA",18.7,0,86.10000000000001,7,0,10,"verified"
4000,"36 months",12.42,5,"MORTGAGE",38000.0,"credit_card","OH",19.64,0,52.7,16,0,9,"not verified"
4000,"36 months",16.29,4,"RENT",35000.0,"debt_consolidation","CA",9.22,0,83.5,13,0,8,"not verified"
12000,"36 months",9.91,10,"OWN",33000.0,"credit_card","CA",18.8,0,74.9,10,0,21,"not verified"
2625,"36 months",11.71,10,"MORTGAGE",52800.0,"medical","NV",14.52,0,65.2,21,0,8,"not verified"
7000,"36 months",9.91,10,"RENT",73882.0,"debt_consolidation","PA",11.450000000000001,0,38.1,10,0,18,"not verified"
11300,"36 months",12.69,7,"MORTGAGE",36000.0,"credit_card","FL",16.330000000000002,0,74.7,22,0,13,"not verified"
4000,"36 months",9.91,10,"MORTGAGE",130000.0,"debt_consolidation","CA",10.05,0,85.0,22,0,14,"verified"
8000,"36 months",6.03,10,"MORTGAGE",57200.0,"debt_consolidation","SC",4.72,0,6.800000000000001,47,0,18,"not verified"
14400,"36 months",18.25,5,"RENT",51871.0,"debt_consolidation","RI",7.82,0,79.30000000000001,9,1,5,"verified"
4375,"36 months",12.42,2,"OWN",15000.0,"debt_consolidation","CA",13.92,0,74.9,5,0,5,"verified"
4100,"36 months",7.51,9,"MORTGAGE",70197.0,"credit_card","LA",6.58,0,72.10000000000001,12,0,10,"not verified"
6000,"36 months",8.9,7,"RENT",47000.0,"other","OH",14.43,0,31.400000000000002,14,0,16,"verified"
4000,"36 months",6.62,6,"MORTGAGE",120000.0,"home_improvement","NC",3.89,0,24.400000000000002,31,0,14,"verified"
3000,"36 months",10.65,10,"MORTGAGE",86004.0,"other","NJ",13.370000000000001,0,64.60000000000001,35,1,14,"not verified"
5400,"36 months",12.69,10,"MORTGAGE",75000.0,"car","TX",8.8,0,68.7,33,0,19,"not verified"
15000,"36 months",16.29,1,"RENT",110000.0,"small_business","TX",21.990000000000002,2,84.10000000000001,24,1,13,"verified"
20000,"60 months",18.64,3,"MORTGAGE",80000.0,"debt_consolidation","AZ",23.47,0,88.5,13,0,10,"verified"
10400,"36 months",12.69,4,"RENT",44000.0,"credit_card","CA",19.91,0,90.1,21,0,9,"verified"
4500,"60 months",17.580000000000002,7,"MORTGAGE",51600.0,"debt_consolidation","WA",22.63,0,67.7,13,0,7,"verified"
11500,"36 months",12.42,0,"RENT",38500.0,"credit_card","DC",13.06,0,89.60000000000001,15,0,7,"verified"
10000,"36 months",6.62,4,"RENT",75000.0,"home_improvement","FL",24.85,0,5.9,40,0,12,"verified"
18225,"60 months",13.49,10,"MORTGAGE",37320.0,"debt_consolidation","GA",20.8,0,74.4,12,0,10,"verified"
3600,"36 months",8.9,10,"RENT",55000.0,"debt_consolidation","NY",5.48,0,65.9,18,0,9,"not verified"
18500,"60 months",11.71,2,"RENT",100000.0,"major_purchase","CA",0.72,0,10.4,10,0,8,"verified"
16800,"60 months",18.25,10,"MORTGAGE",70000.0,"credit_card","CO",21.5,0,38.400000000000006,18,0,12,"verified"
10000,"36 months",17.27,8,"RENT",68000.0,"debt_consolidation","MT",17.150000000000002,0,92.5,16,1,9,"not verified"
15000,"36 months",18.25,10,"MORTGAGE",66000.0,"debt_consolidation","CA",8.49,2,89.10000000000001,28,0,23,"not verified"
8000,"36 months",11.71,8,"RENT",85000.0,"major_purchase","NJ",10.22,0,35.7,29,0,9,"verified"
25000,"60 months",16.77,1,"RENT",83004.0,"debt_consolidation","CA",13.66,0,82.9,19,0,14,"verified"
16000,"36 months",7.9,1,"RENT",51000.0,"debt_consolidation","AZ",24.66,0,81.0,28,1,19,"verified"
8000,"36 months",10.65,2,"RENT",55000.0,"debt_consolidation","CA",11.56,0,15.700000000000001,10,0,12,"verified"
7200,"36 months",7.51,10,"MORTGAGE",47000.0,"debt_consolidation","VA",19.740000000000002,0,83.5,32,0,13,"verified"
12000,"36 months",7.51,4,"RENT",86000.0,"debt_consolidation","CA",13.3,0,51.800000000000004,25,0,9,"verified"
2200,"36 months",15.27,10,"OWN",48000.0,"debt_consolidation","TX",5.47,0,83.7,7,1,11,"not verified"
28000,"60 months",12.42,4,"MORTGAGE",85000.0,"debt_consolidation","PA",15.870000000000001,0,58.7,31,0,16,"verified"
6000,"36 months",7.51,2,"MORTGAGE",50000.0,"debt_consolidation","AR",23.86,0,62.400000000000006,23,0,11,"verified"
8000,"60 months",8.9,1,"RENT",51204.0,"debt_consolidation","NY",25.12,0,37.6,40,1,24,"not verified"
